,area_code,state,market,market_size,profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_margin,budget_sales,productid,date,product_type,product,type,mes,año
754,330,Ohio,Central,Major Market,56.0,76.0,136.0,52.0,38.0,16.0,357.0,50.0,50.0,80.0,130.0,2,2011-02-01,Coffee,Columbian,Regular,2,2011
755,330,Ohio,Central,Major Market,52.0,72.0,129.0,49.0,37.0,15.0,351.0,40.0,50.0,70.0,120.0,2,2011-03-01,Coffee,Columbian,Regular,3,2011
756,330,Ohio,Central,Major Market,40.0,64.0,114.0,43.0,37.0,13.0,363.0,40.0,40.0,70.0,110.0,2,2011-04-01,Coffee,Columbian,Regular,4,2011
757,330,Ohio,Central,Major Market,26.0,51.0,84.0,34.0,30.0,10.0,428.0,30.0,30.0,50.0,80.0,2,2011-08-01,Coffee,Columbian,Regular,8,2011
758,330,Ohio,Central,Major Market,36.0,60.0,108.0,41.0,36.0,13.0,435.0,20.0,40.0,50.0,90.0,2,2011-12-01,Coffee,Columbian,Regular,12,2011
759,330,Ohio,Central,Major Market,-9.0,56.0,95.0,39.0,65.0,36.0,517.0,0.0,40.0,50.0,90.0,3,2010-07-01,Coffee,Decaf Irish Cream,Decaf,7,2010
760,330,Ohio,Central,Major Market,22.0,71.0,137.0,58.0,56.0,22.0,325.0,40.0,60.0,90.0,150.0,6,2011-03-01,Espresso,Decaf Espresso,Decaf,3,2011
761,330,Ohio,Central,Major Market,17.0,34.0,56.0,22.0,17.0,6.0,452.0,30.0,10.0,30.0,40.0,8,2010-02-01,Herbal Tea,Chamomile,Decaf,2,2010
762,330,Ohio,Central,Major Market,16.0,33.0,55.0,22.0,17.0,6.0,865.0,30.0,10.0,30.0,40.0,9,2010-08-01,Herbal Tea,Lemon,Decaf,8,2010
763,330,Ohio,Central,Major Market,29.0,49.0,82.0,33.0,20.0,9.0,870.0,30.0,30.0,40.0,70.0,9,2010-12-01,Herbal Tea,Lemon,Decaf,12,2010
764,330,Ohio,Central,Major Market,39.0,45.0,80.0,30.0,19.0,8.0,820.0,40.0,20.0,40.0,60.0,9,2011-04-01,Herbal Tea,Lemon,Decaf,4,2011
765,330,Ohio,Central,Major Market,62.0,119.0,197.0,78.0,57.0,25.0,798.0,60.0,60.0,100.0,160.0,11,2010-11-01,Tea,Darjeeling,Regular,11,2010
766,330,Ohio,Central,Major Market,137.0,167.0,276.0,111.0,63.0,36.0,767.0,90.0,90.0,150.0,240.0,11,2011-06-01,Tea,Darjeeling,Regular,6,2011
767,330,Ohio,Central,Major Market,103.0,161.0,277.0,116.0,58.0,35.0,678.0,100.0,90.0,150.0,240.0,12,2010-08-01,Tea,Earl Grey,Regular,8,2010
768,337,Louisiana,South,Small Market,34.0,56.0,94.0,38.0,22.0,10.0,772.0,60.0,40.0,70.0,110.0,2,2010-02-01,Coffee,Columbian,Regular,2,2010
769,337,Louisiana,South,Small Market,40.0,64.0,107.0,43.0,24.0,12.0,822.0,60.0,50.0,80.0,130.0,2,2010-06-01,Coffee,Columbian,Regular,6,2010
770,337,Louisiana,South,Small Market,47.0,51.0,95.0,34.0,22.0,9.0,777.0,50.0,40.0,60.0,100.0,2,2011-01-01,Coffee,Columbian,Regular,1,2011
771,337,Louisiana,South,Small Market,43.0,49.0,87.0,33.0,20.0,9.0,768.0,50.0,40.0,60.0,100.0,2,2011-03-01,Coffee,Columbian,Regular,3,2011
772,337,Louisiana,South,Small Market,50.0,59.0,98.0,40.0,21.0,11.0,843.0,50.0,50.0,70.0,120.0,2,2011-07-01,Coffee,Columbian,Regular,7,2011
773,337,Louisiana,South,Small Market,70.0,71.0,127.0,48.0,24.0,13.0,829.0,80.0,70.0,90.0,160.0,2,2011-10-01,Coffee,Columbian,Regular,10,2011
774,337,Louisiana,South,Small Market,72.0,77.0,129.0,53.0,23.0,14.0,803.0,80.0,60.0,100.0,160.0,3,2011-05-01,Coffee,Decaf Irish Cream,Decaf,5,2011
775,337,Louisiana,South,Small Market,46.0,51.0,91.0,34.0,20.0,9.0,863.0,50.0,40.0,60.0,100.0,3,2011-12-01,Coffee,Decaf Irish Cream,Decaf,12,2011
776,337,Louisiana,South,Small Market,70.0,113.0,180.0,67.0,43.0,20.0,400.0,80.0,50.0,100.0,150.0,5,2010-01-01,Espresso,Caffe Mocha,Regular,1,2010
777,337,Louisiana,South,Small Market,41.0,79.0,126.0,47.0,38.0,14.0,366.0,40.0,40.0,60.0,100.0,5,2010-08-01,Espresso,Caffe Mocha,Regular,8,2010
778,337,Louisiana,South,Small Market,57.0,78.0,124.0,47.0,34.0,14.0,371.0,40.0,40.0,60.0,100.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,6,2011
779,337,Louisiana,South,Small Market,79.0,94.0,161.0,57.0,41.0,17.0,349.0,60.0,40.0,80.0,120.0,5,2011-09-01,Espresso,Caffe Mocha,Regular,9,2011
780,337,Louisiana,South,Small Market,48.0,89.0,150.0,61.0,41.0,19.0,390.0,50.0,50.0,70.0,120.0,6,2010-01-01,Espresso,Decaf Espresso,Decaf,1,2010
781,337,Louisiana,South,Small Market,75.0,89.0,168.0,61.0,43.0,19.0,390.0,50.0,50.0,70.0,120.0,6,2011-01-01,Espresso,Decaf Espresso,Decaf,1,2011
782,337,Louisiana,South,Small Market,46.0,67.0,120.0,46.0,36.0,14.0,454.0,40.0,30.0,60.0,90.0,6,2011-09-01,Espresso,Decaf Espresso,Decaf,9,2011
783,337,Louisiana,South,Small Market,50.0,71.0,128.0,49.0,37.0,15.0,454.0,30.0,30.0,60.0,90.0,6,2011-11-01,Espresso,Decaf Espresso,Decaf,11,2011
784,337,Louisiana,South,Small Market,35.0,63.0,112.0,49.0,28.0,16.0,623.0,40.0,40.0,60.0,100.0,8,2010-01-01,Herbal Tea,Chamomile,Decaf,1,2010
785,337,Louisiana,South,Small Market,35.0,63.0,112.0,49.0,28.0,16.0,617.0,40.0,40.0,60.0,100.0,8,2010-02-01,Herbal Tea,Chamomile,Decaf,2,2010
786,337,Louisiana,South,Small Market,34.0,62.0,110.0,48.0,28.0,15.0,611.0,40.0,40.0,60.0,100.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,3,2010
787,337,Louisiana,South,Small Market,85.0,130.0,231.0,101.0,45.0,33.0,552.0,80.0,90.0,120.0,210.0,8,2010-11-01,Herbal Tea,Chamomile,Decaf,11,2010
788,337,Louisiana,South,Small Market,50.0,63.0,110.0,48.0,25.0,15.0,593.0,40.0,40.0,60.0,100.0,8,2011-06-01,Herbal Tea,Chamomile,Decaf,6,2011
789,337,Louisiana,South,Small Market,44.0,60.0,105.0,46.0,26.0,15.0,587.0,40.0,40.0,60.0,100.0,8,2011-07-01,Herbal Tea,Chamomile,Decaf,7,2011
790,337,Louisiana,South,Small Market,82.0,90.0,169.0,69.0,35.0,22.0,572.0,60.0,60.0,90.0,150.0,8,2011-09-01,Herbal Tea,Chamomile,Decaf,9,2011
791,337,Louisiana,South,Small Market,35.0,98.0,178.0,80.0,63.0,30.0,494.0,50.0,70.0,100.0,170.0,9,2010-04-01,Herbal Tea,Lemon,Decaf,4,2010
792,337,Louisiana,South,Small Market,33.0,96.0,173.0,77.0,63.0,29.0,529.0,40.0,70.0,90.0,160.0,9,2010-05-01,Herbal Tea,Lemon,Decaf,5,2010
793,337,Louisiana,South,Small Market,38.0,102.0,184.0,82.0,64.0,31.0,601.0,40.0,70.0,100.0,170.0,9,2010-11-01,Herbal Tea,Lemon,Decaf,11,2010
794,337,Louisiana,South,Small Market,52.0,98.0,190.0,80.0,63.0,30.0,494.0,50.0,70.0,100.0,170.0,9,2011-04-01,Herbal Tea,Lemon,Decaf,4,2011
795,337,Louisiana,South,Small Market,46.0,96.0,171.0,77.0,59.0,29.0,529.0,40.0,70.0,90.0,160.0,9,2011-05-01,Herbal Tea,Lemon,Decaf,5,2011
796,337,Louisiana,South,Small Market,56.0,102.0,196.0,82.0,64.0,31.0,601.0,40.0,70.0,100.0,170.0,9,2011-11-01,Herbal Tea,Lemon,Decaf,11,2011
797,337,Louisiana,South,Small Market,-10.0,61.0,104.0,44.0,63.0,39.0,619.0,10.0,30.0,60.0,90.0,4,2011-08-01,Espresso,Caffe Latte,Regular,8,2011
798,339,Massachusetts,East,Major Market,40.0,76.0,138.0,68.0,54.0,22.0,619.0,40.0,60.0,70.0,130.0,2,2011-04-01,Coffee,Columbian,Regular,4,2011
799,339,Massachusetts,East,Major Market,9.0,26.0,44.0,18.0,17.0,5.0,486.0,20.0,10.0,30.0,40.0,13,2010-07-01,Tea,Green Tea,Regular,7,2010
800,339,Massachusetts,East,Major Market,6.0,68.0,105.0,37.0,62.0,33.0,540.0,20.0,30.0,70.0,100.0,5,2010-08-01,Espresso,Caffe Mocha,Regular,8,2010
801,339,Massachusetts,East,Major Market,-20.0,52.0,99.0,47.0,72.0,42.0,571.0,-10.0,40.0,50.0,90.0,5,2010-12-01,Espresso,Caffe Mocha,Regular,12,2010
802,339,Massachusetts,East,Major Market,-18.0,65.0,125.0,52.0,77.0,47.0,458.0,10.0,40.0,70.0,110.0,5,2011-04-01,Espresso,Caffe Mocha,Regular,4,2011
803,339,Massachusetts,East,Major Market,8.0,68.0,104.0,37.0,58.0,33.0,540.0,20.0,30.0,70.0,100.0,5,2011-08-01,Espresso,Caffe Mocha,Regular,8,2011
804,339,Massachusetts,East,Major Market,-12.0,68.0,128.0,52.0,76.0,47.0,554.0,0.0,50.0,60.0,110.0,5,2011-11-01,Espresso,Caffe Mocha,Regular,11,2011
805,339,Massachusetts,East,Major Market,17.0,72.0,130.0,58.0,55.0,22.0,338.0,30.0,40.0,60.0,100.0,9,2010-01-01,Herbal Tea,Lemon,Decaf,1,2010
806,339,Massachusetts,East,Major Market,9.0,60.0,109.0,49.0,51.0,18.0,414.0,20.0,30.0,50.0,80.0,9,2010-08-01,Herbal Tea,Lemon,Decaf,8,2010
807,339,Massachusetts,East,Major Market,19.0,66.0,128.0,54.0,53.0,20.0,404.0,20.0,30.0,30.0,60.0,9,2011-10-01,Herbal Tea,Lemon,Decaf,10,2011
808,339,Massachusetts,East,Major Market,23.0,43.0,72.0,29.0,20.0,8.0,862.0,30.0,30.0,40.0,70.0,11,2010-09-01,Tea,Darjeeling,Regular,9,2010
809,339,Massachusetts,East,Major Market,31.0,52.0,88.0,36.0,21.0,10.0,862.0,40.0,30.0,60.0,90.0,11,2010-11-01,Tea,Darjeeling,Regular,11,2010
810,339,Massachusetts,East,Major Market,84.0,149.0,298.0,149.0,65.0,41.0,1156.0,100.0,140.0,150.0,290.0,7,2010-05-01,Espresso,Regular Espresso,Regular,5,2010
811,339,Massachusetts,East,Major Market,83.0,149.0,298.0,149.0,66.0,41.0,1245.0,100.0,140.0,150.0,290.0,7,2010-06-01,Espresso,Regular Espresso,Regular,6,2010
812,339,Massachusetts,East,Major Market,112.0,146.0,288.0,145.0,60.0,40.0,1304.0,100.0,130.0,150.0,280.0,7,2011-07-01,Espresso,Regular Espresso,Regular,7,2011
813,347,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2010-11-01,Coffee,Columbian,Regular,11,2010
814,347,New York,East,Major Market,54.0,80.0,134.0,54.0,26.0,15.0,456.0,70.0,50.0,90.0,140.0,13,2010-01-01,Tea,Green Tea,Regular,1,2010
815,347,New York,East,Major Market,117.0,112.0,201.0,77.0,33.0,21.0,449.0,90.0,80.0,120.0,200.0,13,2011-02-01,Tea,Green Tea,Regular,2,2011
816,347,New York,East,Major Market,137.0,136.0,228.0,94.0,34.0,26.0,562.0,120.0,90.0,150.0,240.0,13,2011-06-01,Tea,Green Tea,Regular,6,2011
817,347,New York,East,Major Market,40.0,76.0,77.0,162.0,46.0,22.0,619.0,40.0,150.0,70.0,70.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,7,2010
818,347,New York,East,Major Market,40.0,-60.0,61.0,121.0,46.0,22.0,619.0,40.0,110.0,-60.0,50.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,11,2010
819,347,New York,East,Major Market,40.0,76.0,76.0,162.0,46.0,22.0,619.0,40.0,150.0,70.0,70.0,5,2011-07-01,Espresso,Caffe Mocha,Regular,7,2011
820,347,New York,East,Major Market,40.0,-32.0,194.0,60.0,87.0,66.0,1480.0,40.0,160.0,-20.0,140.0,10,2011-03-01,Herbal Tea,Mint,Decaf,3,2011
821,347,New York,East,Major Market,101.0,139.0,234.0,95.0,38.0,26.0,821.0,120.0,100.0,150.0,250.0,11,2010-01-01,Tea,Darjeeling,Regular,1,2010
822,347,New York,East,Major Market,106.0,145.0,245.0,100.0,39.0,28.0,981.0,130.0,100.0,160.0,260.0,11,2010-09-01,Tea,Darjeeling,Regular,9,2010
823,347,New York,East,Major Market,148.0,137.0,247.0,95.0,37.0,26.0,809.0,120.0,100.0,150.0,250.0,11,2011-02-01,Tea,Darjeeling,Regular,2,2011
824,347,New York,East,Major Market,151.0,139.0,249.0,95.0,37.0,26.0,799.0,120.0,100.0,150.0,250.0,11,2011-03-01,Tea,Darjeeling,Regular,3,2011
825,347,New York,East,Major Market,141.0,132.0,238.0,91.0,37.0,25.0,777.0,120.0,90.0,150.0,240.0,12,2011-04-01,Tea,Earl Grey,Regular,4,2011
826,347,New York,East,Major Market,167.0,163.0,274.0,113.0,39.0,31.0,897.0,140.0,110.0,180.0,290.0,12,2011-06-01,Tea,Earl Grey,Regular,6,2011
827,347,New York,East,Major Market,40.0,76.0,138.0,60.0,90.0,66.0,1260.0,40.0,50.0,70.0,130.0,7,2011-03-01,Espresso,Regular Espresso,Regular,3,2011
828,351,Massachusetts,East,Major Market,40.0,76.0,138.0,67.0,53.0,22.0,619.0,40.0,60.0,70.0,130.0,2,2010-12-01,Coffee,Columbian,Regular,12,2010
829,351,Massachusetts,East,Major Market,40.0,76.0,138.0,64.0,49.0,21.0,619.0,40.0,60.0,70.0,130.0,2,2011-05-01,Coffee,Columbian,Regular,5,2011
830,351,Massachusetts,East,Major Market,40.0,76.0,138.0,67.0,53.0,22.0,619.0,40.0,60.0,70.0,130.0,2,2011-12-01,Coffee,Columbian,Regular,12,2011
831,351,Massachusetts,East,Major Market,29.0,48.0,80.0,32.0,19.0,8.0,482.0,40.0,30.0,50.0,80.0,13,2010-11-01,Tea,Green Tea,Regular,11,2010
832,351,Massachusetts,East,Major Market,14.0,26.0,44.0,18.0,15.0,5.0,478.0,20.0,10.0,30.0,40.0,13,2011-06-01,Tea,Green Tea,Regular,6,2011
833,351,Massachusetts,East,Major Market,-3.0,67.0,111.0,44.0,70.0,40.0,543.0,10.0,40.0,60.0,100.0,5,2010-06-01,Espresso,Caffe Mocha,Regular,6,2010
834,351,Massachusetts,East,Major Market,39.0,45.0,80.0,30.0,19.0,8.0,820.0,40.0,30.0,50.0,80.0,11,2011-04-01,Tea,Darjeeling,Regular,4,2011
835,351,Massachusetts,East,Major Market,46.0,52.0,94.0,36.0,21.0,10.0,862.0,40.0,30.0,60.0,90.0,11,2011-11-01,Tea,Darjeeling,Regular,11,2011
836,351,Massachusetts,East,Major Market,94.0,163.0,325.0,162.0,69.0,45.0,1091.0,100.0,150.0,160.0,310.0,7,2010-04-01,Espresso,Regular Espresso,Regular,4,2010
837,351,Massachusetts,East,Major Market,87.0,153.0,306.0,153.0,66.0,42.0,1319.0,80.0,150.0,140.0,290.0,7,2010-12-01,Espresso,Regular Espresso,Regular,12,2010
838,352,Florida,East,Major Market,128.0,150.0,265.0,99.0,64.0,32.0,798.0,100.0,90.0,140.0,230.0,2,2011-09-01,Coffee,Columbian,Regular,9,2011
839,352,Florida,East,Major Market,105.0,120.0,220.0,86.0,49.0,26.0,490.0,70.0,80.0,110.0,190.0,3,2011-02-01,Coffee,Decaf Irish Cream,Decaf,2,2011
840,352,Florida,East,Major Market,76.0,103.0,192.0,77.0,52.0,25.0,423.0,60.0,70.0,100.0,170.0,6,2011-02-01,Espresso,Decaf Espresso,Decaf,2,2011
841,352,Florida,East,Major Market,52.0,63.0,119.0,49.0,28.0,16.0,611.0,30.0,30.0,50.0,80.0,8,2011-03-01,Herbal Tea,Chamomile,Decaf,3,2011
842,352,Florida,East,Major Market,50.0,65.0,114.0,50.0,27.0,16.0,587.0,30.0,30.0,50.0,80.0,8,2011-07-01,Herbal Tea,Chamomile,Decaf,7,2011
843,352,Florida,East,Major Market,26.0,74.0,132.0,59.0,51.0,22.0,403.0,30.0,40.0,60.0,100.0,9,2011-07-01,Herbal Tea,Lemon,Decaf,7,2011
844,352,Florida,East,Major Market,62.0,84.0,164.0,70.0,42.0,21.0,957.0,50.0,50.0,70.0,120.0,10,2011-02-01,Herbal Tea,Mint,Decaf,2,2011
845,352,Florida,East,Major Market,32.0,53.0,89.0,36.0,21.0,10.0,838.0,40.0,30.0,60.0,90.0,11,2010-05-01,Tea,Darjeeling,Regular,5,2010
846,352,Florida,East,Major Market,23.0,42.0,70.0,28.0,19.0,7.0,875.0,40.0,20.0,50.0,70.0,11,2010-11-01,Tea,Darjeeling,Regular,11,2010
847,352,Florida,East,Major Market,34.0,42.0,75.0,28.0,19.0,7.0,875.0,40.0,20.0,50.0,70.0,11,2011-11-01,Tea,Darjeeling,Regular,11,2011
848,360,Washington,West,Small Market,56.0,99.0,167.0,68.0,43.0,21.0,445.0,80.0,80.0,120.0,200.0,2,2010-09-01,Coffee,Columbian,Regular,9,2010
849,360,Washington,West,Small Market,65.0,84.0,151.0,58.0,40.0,18.0,331.0,70.0,70.0,100.0,170.0,2,2011-02-01,Coffee,Columbian,Regular,2,2011
850,360,Washington,West,Small Market,83.0,99.0,178.0,68.0,43.0,21.0,438.0,110.0,90.0,140.0,230.0,2,2011-10-01,Coffee,Columbian,Regular,10,2011
851,360,Washington,West,Small Market,86.0,104.0,188.0,72.0,46.0,23.0,461.0,80.0,80.0,120.0,200.0,2,2011-12-01,Coffee,Columbian,Regular,12,2011
852,360,Washington,West,Small Market,31.0,173.0,297.0,124.0,46.0,22.0,717.0,100.0,150.0,220.0,370.0,3,2010-07-01,Coffee,Decaf Irish Cream,Decaf,7,2010
853,360,Washington,West,Small Market,16.0,130.0,223.0,93.0,46.0,22.0,692.0,60.0,110.0,160.0,270.0,3,2010-09-01,Coffee,Decaf Irish Cream,Decaf,9,2010
854,360,Washington,West,Small Market,25.0,132.0,242.0,95.0,46.0,22.0,554.0,70.0,110.0,170.0,280.0,3,2011-04-01,Coffee,Decaf Irish Cream,Decaf,4,2011
855,360,Washington,West,Small Market,47.0,184.0,314.0,133.0,46.0,22.0,705.0,100.0,160.0,230.0,390.0,3,2011-08-01,Coffee,Decaf Irish Cream,Decaf,8,2011
856,360,Washington,West,Small Market,8.0,105.0,180.0,75.0,97.0,68.0,522.0,20.0,40.0,80.0,120.0,13,2010-01-01,Tea,Green Tea,Regular,1,2010
857,360,Washington,West,Small Market,-3.0,75.0,128.0,53.0,78.0,48.0,597.0,0.0,30.0,50.0,80.0,13,2010-06-01,Tea,Green Tea,Regular,6,2010
858,360,Washington,West,Small Market,-3.0,76.0,131.0,55.0,79.0,49.0,627.0,-10.0,40.0,50.0,90.0,13,2010-12-01,Tea,Green Tea,Regular,12,2010
859,360,Washington,West,Small Market,0.0,87.0,160.0,63.0,87.0,57.0,506.0,10.0,40.0,60.0,100.0,13,2011-03-01,Tea,Green Tea,Regular,3,2011
860,360,Washington,West,Small Market,-7.0,66.0,112.0,47.0,66.0,42.0,622.0,0.0,30.0,40.0,70.0,13,2011-07-01,Tea,Green Tea,Regular,7,2011
861,360,Washington,West,Small Market,18.0,66.0,128.0,54.0,54.0,20.0,301.0,20.0,50.0,60.0,110.0,5,2011-03-01,Espresso,Caffe Mocha,Regular,3,2011
862,360,Washington,West,Small Market,22.0,72.0,129.0,58.0,52.0,22.0,338.0,20.0,50.0,70.0,120.0,5,2011-05-01,Espresso,Caffe Mocha,Regular,5,2011
863,360,Washington,West,Small Market,25.0,74.0,132.0,59.0,52.0,22.0,377.0,20.0,50.0,70.0,120.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,6,2011
864,360,Washington,West,Small Market,25.0,74.0,132.0,59.0,52.0,22.0,403.0,20.0,50.0,70.0,120.0,5,2011-07-01,Espresso,Caffe Mocha,Regular,7,2011
865,360,Washington,West,Small Market,28.0,77.0,139.0,63.0,53.0,23.0,397.0,20.0,60.0,70.0,130.0,5,2011-08-01,Espresso,Caffe Mocha,Regular,8,2011
866,360,Washington,West,Small Market,34.0,82.0,159.0,67.0,59.0,25.0,391.0,30.0,60.0,80.0,140.0,5,2011-09-01,Espresso,Caffe Mocha,Regular,9,2011
867,360,Washington,West,Small Market,77.0,103.0,187.0,86.0,44.0,26.0,1081.0,70.0,80.0,100.0,180.0,6,2011-07-01,Espresso,Decaf Espresso,Decaf,7,2011
868,360,Washington,West,Small Market,71.0,94.0,185.0,80.0,46.0,24.0,1055.0,80.0,60.0,90.0,150.0,6,2011-10-01,Espresso,Decaf Espresso,Decaf,10,2011
869,360,Washington,West,Small Market,76.0,96.0,188.0,80.0,45.0,24.0,1079.0,60.0,70.0,100.0,170.0,6,2011-12-01,Espresso,Decaf Espresso,Decaf,12,2011
870,360,Washington,West,Small Market,75.0,135.0,225.0,90.0,60.0,29.0,1139.0,80.0,70.0,120.0,190.0,8,2010-08-01,Herbal Tea,Chamomile,Decaf,8,2010
871,360,Washington,West,Small Market,171.0,186.0,329.0,123.0,71.0,40.0,932.0,120.0,100.0,170.0,270.0,8,2011-03-01,Herbal Tea,Chamomile,Decaf,3,2011
872,360,Washington,West,Small Market,171.0,188.0,334.0,125.0,73.0,41.0,1119.0,130.0,90.0,160.0,250.0,8,2011-10-01,Herbal Tea,Chamomile,Decaf,10,2011
873,360,Washington,West,Small Market,30.0,51.0,85.0,34.0,21.0,9.0,777.0,50.0,20.0,50.0,70.0,9,2010-01-01,Herbal Tea,Lemon,Decaf,1,2010
874,360,Washington,West,Small Market,29.0,49.0,82.0,33.0,20.0,9.0,768.0,50.0,20.0,50.0,70.0,9,2010-03-01,Herbal Tea,Lemon,Decaf,3,2010
875,360,Washington,West,Small Market,47.0,71.0,119.0,48.0,24.0,13.0,834.0,50.0,40.0,60.0,100.0,9,2010-09-01,Herbal Tea,Lemon,Decaf,9,2010
876,360,Washington,West,Small Market,47.0,51.0,95.0,34.0,22.0,9.0,777.0,50.0,20.0,50.0,70.0,9,2011-01-01,Herbal Tea,Lemon,Decaf,1,2011
877,360,Washington,West,Small Market,45.0,51.0,92.0,35.0,21.0,9.0,776.0,40.0,30.0,40.0,70.0,9,2011-04-01,Herbal Tea,Lemon,Decaf,4,2011
878,360,Washington,West,Small Market,62.0,70.0,117.0,48.0,23.0,13.0,839.0,50.0,40.0,60.0,100.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,8,2011
879,360,Washington,West,Small Market,70.0,113.0,180.0,67.0,43.0,20.0,400.0,50.0,40.0,80.0,120.0,11,2010-01-01,Tea,Darjeeling,Regular,1,2010
880,360,Washington,West,Small Market,66.0,109.0,174.0,65.0,43.0,20.0,372.0,40.0,40.0,70.0,110.0,11,2010-02-01,Tea,Darjeeling,Regular,2,2010
881,360,Washington,West,Small Market,41.0,78.0,125.0,47.0,37.0,14.0,371.0,30.0,30.0,50.0,80.0,11,2010-06-01,Tea,Darjeeling,Regular,6,2010
882,360,Washington,West,Small Market,40.0,65.0,103.0,39.0,33.0,12.0,380.0,30.0,20.0,50.0,70.0,11,2011-07-01,Tea,Darjeeling,Regular,7,2011
883,360,Washington,West,Small Market,27.0,65.0,110.0,45.0,38.0,14.0,410.0,30.0,20.0,50.0,70.0,12,2010-05-01,Tea,Earl Grey,Regular,5,2010
884,360,Washington,West,Small Market,31.0,67.0,113.0,46.0,36.0,14.0,454.0,30.0,30.0,40.0,70.0,12,2010-09-01,Tea,Earl Grey,Regular,9,2010
885,360,Washington,West,Small Market,31.0,67.0,113.0,46.0,36.0,14.0,449.0,30.0,20.0,30.0,50.0,12,2010-10-01,Tea,Earl Grey,Regular,10,2010
886,360,Washington,West,Small Market,35.0,62.0,110.0,48.0,27.0,15.0,617.0,40.0,40.0,60.0,100.0,4,2010-02-01,Espresso,Caffe Latte,Regular,2,2010
887,360,Washington,West,Small Market,31.0,43.0,81.0,33.0,22.0,10.0,577.0,30.0,30.0,40.0,70.0,4,2011-09-01,Espresso,Caffe Latte,Regular,9,2011
888,361,Texas,South,Major Market,40.0,247.0,138.0,60.0,86.0,64.0,969.0,40.0,50.0,70.0,130.0,2,2011-04-01,Coffee,Columbian,Regular,4,2011
889,361,Texas,South,Major Market,106.0,107.0,213.0,83.0,41.0,27.0,623.0,100.0,100.0,130.0,230.0,3,2011-01-01,Coffee,Decaf Irish Cream,Decaf,1,2011
890,361,Texas,South,Major Market,125.0,117.0,211.0,81.0,33.0,22.0,441.0,90.0,60.0,110.0,170.0,6,2011-03-01,Espresso,Decaf Espresso,Decaf,3,2011
891,361,Texas,South,Major Market,70.0,101.0,179.0,67.0,54.0,22.0,619.0,30.0,50.0,70.0,120.0,4,2011-12-01,Espresso,Caffe Latte,Regular,12,2011
892,386,Florida,East,Major Market,86.0,150.0,249.0,99.0,64.0,32.0,798.0,100.0,90.0,140.0,230.0,2,2010-09-01,Coffee,Columbian,Regular,9,2010
893,386,Florida,East,Major Market,104.0,116.0,224.0,84.0,51.0,26.0,500.0,70.0,80.0,110.0,190.0,3,2011-01-01,Coffee,Decaf Irish Cream,Decaf,1,2011
894,386,Florida,East,Major Market,32.0,173.0,297.0,124.0,46.0,22.0,717.0,60.0,110.0,180.0,290.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,7,2010
895,386,Florida,East,Major Market,86.0,112.0,208.0,83.0,54.0,27.0,575.0,70.0,80.0,110.0,190.0,6,2011-12-01,Espresso,Decaf Espresso,Decaf,12,2011
896,386,Florida,East,Major Market,10.0,29.0,51.0,22.0,19.0,7.0,573.0,20.0,0.0,20.0,20.0,8,2010-10-01,Herbal Tea,Chamomile,Decaf,10,2010
897,386,Florida,East,Major Market,38.0,62.0,105.0,43.0,24.0,12.0,864.0,50.0,40.0,70.0,110.0,11,2010-06-01,Tea,Darjeeling,Regular,6,2010
898,386,Florida,East,Major Market,41.0,65.0,110.0,45.0,24.0,12.0,885.0,50.0,40.0,70.0,110.0,11,2010-07-01,Tea,Darjeeling,Regular,7,2010
899,405,Oklahoma,South,Small Market,33.0,60.0,106.0,46.0,27.0,15.0,608.0,60.0,50.0,80.0,130.0,2,2010-04-01,Coffee,Columbian,Regular,4,2010
900,405,Oklahoma,South,Small Market,53.0,87.0,155.0,68.0,34.0,22.0,587.0,80.0,80.0,110.0,190.0,2,2010-08-01,Coffee,Columbian,Regular,8,2010
901,405,Oklahoma,South,Small Market,66.0,104.0,185.0,81.0,38.0,26.0,551.0,100.0,90.0,130.0,220.0,2,2010-12-01,Coffee,Columbian,Regular,12,2010
902,405,Oklahoma,South,Small Market,43.0,56.0,107.0,44.0,27.0,14.0,618.0,50.0,50.0,70.0,120.0,2,2011-02-01,Coffee,Columbian,Regular,2,2011
903,405,Oklahoma,South,Small Market,43.0,55.0,104.0,43.0,26.0,14.0,613.0,50.0,50.0,70.0,120.0,2,2011-03-01,Coffee,Columbian,Regular,3,2011
904,405,Oklahoma,South,Small Market,40.0,56.0,98.0,43.0,25.0,14.0,597.0,50.0,50.0,70.0,120.0,2,2011-06-01,Coffee,Columbian,Regular,6,2011
905,405,Oklahoma,South,Small Market,29.0,48.0,80.0,32.0,19.0,8.0,817.0,50.0,40.0,60.0,100.0,3,2010-02-01,Coffee,Decaf Irish Cream,Decaf,2,2010
