profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_margin,budget_sales,market_encoding,market_size_encoding,año_encoding,Coffee,Espresso,Herbal Tea,Tea
3.0,90.0,154.0,64.0,87.0,58.0,551.0,20.0,90.0,150.0,3,0,0,0,1,0,0
-2.0,76.0,131.0,55.0,78.0,49.0,627.0,10.0,70.0,120.0,3,0,0,0,1,0,0
-7.0,66.0,112.0,47.0,66.0,42.0,622.0,20.0,70.0,110.0,3,0,1,0,1,0,0
-11.0,61.0,104.0,44.0,64.0,39.0,617.0,10.0,60.0,100.0,3,0,1,0,1,0,0
3.0,86.0,157.0,61.0,84.0,55.0,613.0,10.0,80.0,140.0,3,0,1,0,1,0,0
30.0,75.0,130.0,55.0,45.0,18.0,312.0,40.0,70.0,120.0,3,0,0,0,1,0,0
24.0,68.0,119.0,51.0,44.0,16.0,311.0,40.0,70.0,110.0,3,0,0,0,1,0,0
19.0,62.0,108.0,46.0,43.0,15.0,367.0,30.0,60.0,100.0,3,0,0,0,1,0,0
41.0,107.0,193.0,86.0,66.0,32.0,484.0,50.0,90.0,150.0,3,0,0,0,0,1,0
27.0,85.0,153.0,68.0,58.0,25.0,619.0,20.0,60.0,110.0,3,0,0,0,0,1,0
61.0,107.0,206.0,86.0,66.0,32.0,484.0,50.0,90.0,150.0,3,0,1,0,0,1,0
46.0,96.0,171.0,77.0,59.0,29.0,529.0,40.0,80.0,130.0,3,0,1,0,0,1,0
56.0,102.0,196.0,82.0,64.0,31.0,601.0,30.0,70.0,130.0,3,0,1,0,0,1,0
47.0,92.0,170.0,78.0,45.0,24.0,965.0,50.0,80.0,130.0,3,0,0,0,0,1,0
38.0,80.0,148.0,68.0,42.0,21.0,998.0,40.0,60.0,110.0,3,0,0,0,0,1,0
36.0,77.0,142.0,65.0,41.0,20.0,1042.0,50.0,70.0,110.0,3,0,0,0,0,1,0
33.0,74.0,136.0,62.0,41.0,19.0,1059.0,40.0,60.0,100.0,3,0,0,0,0,1,0
38.0,81.0,150.0,69.0,43.0,21.0,1060.0,30.0,50.0,100.0,3,0,0,0,0,1,0
36.0,76.0,139.0,63.0,40.0,19.0,1075.0,40.0,60.0,100.0,3,0,0,0,0,1,0
68.0,89.0,174.0,74.0,43.0,22.0,949.0,50.0,70.0,120.0,3,0,1,0,0,1,0
68.0,91.0,178.0,76.0,45.0,23.0,965.0,60.0,80.0,130.0,3,0,1,0,0,1,0
33.0,60.0,109.0,50.0,33.0,15.0,1064.0,30.0,50.0,80.0,3,0,1,0,0,1,0
47.0,73.0,123.0,50.0,26.0,14.0,821.0,60.0,80.0,130.0,3,0,0,0,0,0,1
48.0,73.0,123.0,50.0,25.0,14.0,814.0,60.0,80.0,130.0,3,0,0,0,0,0,1
71.0,73.0,131.0,50.0,25.0,14.0,814.0,60.0,80.0,130.0,3,0,1,0,0,0,1
58.0,65.0,108.0,44.0,21.0,12.0,844.0,50.0,70.0,110.0,3,0,1,0,0,0,1
53.0,59.0,106.0,40.0,23.0,11.0,881.0,50.0,60.0,100.0,3,0,1,0,0,0,1
-3.0,73.0,125.0,52.0,76.0,47.0,421.0,30.0,90.0,150.0,2,0,0,1,0,0,0
-2.0,75.0,128.0,53.0,77.0,48.0,458.0,40.0,100.0,160.0,2,0,0,1,0,0,0
-7.0,65.0,112.0,47.0,72.0,42.0,521.0,20.0,80.0,130.0,2,0,0,1,0,0,0
2.0,87.0,168.0,63.0,90.0,57.0,435.0,40.0,110.0,180.0,2,0,1,1,0,0,0
-4.0,73.0,133.0,52.0,76.0,47.0,433.0,30.0,90.0,150.0,2,0,1,1,0,0,0
-8.0,63.0,106.0,44.0,64.0,40.0,496.0,30.0,80.0,130.0,2,0,1,1,0,0,0
-14.0,56.0,94.0,39.0,61.0,36.0,517.0,20.0,70.0,110.0,2,0,1,1,0,0,0
-4.0,74.0,134.0,52.0,77.0,47.0,509.0,30.0,90.0,150.0,2,0,1,1,0,0,0
-7.0,71.0,130.0,51.0,76.0,46.0,503.0,50.0,100.0,170.0,2,0,1,1,0,0,0
28.0,93.0,160.0,67.0,65.0,22.0,400.0,60.0,120.0,200.0,2,0,0,1,0,0,0
25.0,90.0,155.0,65.0,65.0,21.0,392.0,50.0,110.0,190.0,2,0,0,1,0,0,0
24.0,87.0,149.0,62.0,63.0,20.0,385.0,60.0,110.0,180.0,2,0,0,1,0,0,0
8.0,70.0,119.0,49.0,62.0,16.0,399.0,30.0,80.0,140.0,2,0,0,1,0,0,0
1.0,57.0,98.0,41.0,56.0,13.0,482.0,20.0,70.0,110.0,2,0,0,1,0,0,0
44.0,93.0,179.0,67.0,68.0,22.0,400.0,60.0,120.0,200.0,2,0,1,1,0,0,0
37.0,90.0,165.0,65.0,65.0,21.0,392.0,50.0,110.0,190.0,2,0,1,1,0,0,0
6.0,65.0,111.0,47.0,57.0,15.0,456.0,40.0,90.0,140.0,2,0,1,1,0,0,0
31.0,84.0,153.0,60.0,63.0,19.0,463.0,90.0,130.0,210.0,2,0,1,1,0,0,0
34.0,72.0,121.0,49.0,38.0,15.0,351.0,60.0,90.0,150.0,2,0,0,1,0,0,0
28.0,64.0,107.0,43.0,36.0,13.0,363.0,50.0,80.0,130.0,2,0,0,1,0,0,0
18.0,51.0,85.0,34.0,33.0,10.0,432.0,40.0,60.0,100.0,2,0,0,1,0,0,0
32.0,68.0,114.0,46.0,36.0,14.0,424.0,50.0,80.0,130.0,2,0,0,1,0,0,0
25.0,60.0,101.0,41.0,35.0,13.0,435.0,50.0,80.0,120.0,2,0,0,1,0,0,0
28.0,55.0,92.0,38.0,33.0,12.0,414.0,40.0,70.0,110.0,2,0,1,1,0,0,0
26.0,51.0,84.0,34.0,30.0,10.0,428.0,40.0,60.0,100.0,2,0,1,1,0,0,0
42.0,64.0,114.0,43.0,36.0,13.0,424.0,50.0,80.0,130.0,2,0,1,1,0,0,0
47.0,68.0,121.0,46.0,36.0,14.0,424.0,50.0,80.0,130.0,2,0,1,1,0,0,0
71.0,120.0,206.0,86.0,49.0,26.0,490.0,60.0,90.0,140.0,2,0,0,0,0,0,1
105.0,164.0,282.0,118.0,59.0,36.0,636.0,80.0,120.0,190.0,2,0,0,0,0,0,1
129.0,195.0,336.0,141.0,66.0,43.0,692.0,90.0,130.0,220.0,2,0,0,0,0,0,1
121.0,186.0,320.0,134.0,65.0,41.0,690.0,100.0,140.0,230.0,2,0,0,0,0,0,1
145.0,164.0,279.0,118.0,55.0,36.0,636.0,80.0,120.0,190.0,2,0,1,0,0,0,1
141.0,161.0,275.0,116.0,55.0,35.0,678.0,70.0,110.0,180.0,2,0,1,0,0,0,1
180.0,186.0,341.0,134.0,65.0,41.0,690.0,100.0,140.0,230.0,2,0,1,0,0,0,1
33.0,80.0,140.0,60.0,47.0,19.0,336.0,50.0,80.0,130.0,2,0,0,0,1,0,0
24.0,68.0,118.0,50.0,44.0,16.0,397.0,40.0,70.0,110.0,2,0,0,0,1,0,0
20.0,63.0,110.0,47.0,43.0,15.0,420.0,30.0,60.0,100.0,2,0,0,0,1,0,0
19.0,62.0,108.0,46.0,43.0,15.0,415.0,30.0,60.0,100.0,2,0,0,0,1,0,0
33.0,79.0,138.0,59.0,46.0,19.0,411.0,50.0,80.0,130.0,2,0,0,0,1,0,0
28.0,73.0,127.0,54.0,45.0,17.0,424.0,40.0,70.0,120.0,2,0,0,0,1,0,0
51.0,80.0,157.0,60.0,49.0,19.0,336.0,50.0,80.0,130.0,2,0,1,0,1,0,0
47.0,77.0,143.0,57.0,45.0,18.0,323.0,40.0,70.0,120.0,2,0,1,0,1,0,0
28.0,63.0,109.0,47.0,40.0,15.0,420.0,30.0,60.0,100.0,2,0,1,0,1,0,0
42.0,72.0,133.0,53.0,44.0,17.0,410.0,40.0,70.0,120.0,2,0,1,0,1,0,0
42.0,73.0,135.0,54.0,45.0,17.0,424.0,40.0,70.0,120.0,2,0,1,0,1,0,0
93.0,163.0,325.0,162.0,70.0,45.0,1091.0,100.0,160.0,310.0,2,0,0,0,1,0,0
81.0,146.0,291.0,145.0,65.0,40.0,1292.0,90.0,140.0,270.0,2,0,0,0,1,0,0
91.0,161.0,322.0,161.0,70.0,45.0,1267.0,110.0,150.0,290.0,2,0,0,0,1,0,0
108.0,182.0,363.0,181.0,74.0,50.0,1283.0,120.0,180.0,350.0,2,0,0,0,1,0,0
147.0,170.0,362.0,170.0,71.0,47.0,1073.0,100.0,160.0,320.0,2,0,1,0,1,0,0
140.0,163.0,346.0,162.0,69.0,45.0,1059.0,100.0,160.0,310.0,2,0,1,0,1,0,0
115.0,149.0,295.0,149.0,61.0,41.0,1245.0,90.0,140.0,280.0,2,0,1,0,1,0,0
112.0,146.0,288.0,145.0,60.0,40.0,1304.0,90.0,140.0,270.0,2,0,1,0,1,0,0
135.0,161.0,343.0,161.0,70.0,45.0,1267.0,110.0,150.0,290.0,2,0,1,0,1,0,0
26.0,45.0,75.0,30.0,19.0,8.0,794.0,40.0,40.0,60.0,2,0,0,0,0,1,0
24.0,44.0,74.0,30.0,20.0,8.0,829.0,40.0,40.0,60.0,2,0,0,0,0,1,0
19.0,38.0,63.0,25.0,19.0,7.0,823.0,20.0,30.0,50.0,2,0,0,0,0,1,0
51.0,54.0,101.0,36.0,22.0,10.0,777.0,40.0,40.0,70.0,2,0,1,0,0,1,0
42.0,48.0,86.0,33.0,20.0,9.0,772.0,50.0,50.0,70.0,2,0,1,0,0,1,0
49.0,55.0,98.0,37.0,22.0,10.0,768.0,50.0,50.0,80.0,2,0,1,0,0,1,0
36.0,45.0,74.0,30.0,18.0,8.0,794.0,40.0,40.0,60.0,2,0,1,0,0,1,0
33.0,44.0,73.0,30.0,19.0,8.0,829.0,40.0,40.0,60.0,2,0,1,0,0,1,0
25.0,36.0,65.0,25.0,19.0,7.0,823.0,30.0,30.0,50.0,2,0,1,0,0,1,0
28.0,36.0,64.0,24.0,17.0,6.0,829.0,20.0,30.0,50.0,2,0,1,0,0,1,0
29.0,56.0,100.0,44.0,27.0,14.0,623.0,30.0,50.0,80.0,2,0,0,0,0,1,0
30.0,56.0,99.0,43.0,26.0,14.0,597.0,30.0,50.0,80.0,2,0,0,0,0,1,0
27.0,53.0,94.0,41.0,26.0,13.0,592.0,30.0,50.0,80.0,2,0,0,0,0,1,0
45.0,56.0,112.0,44.0,28.0,14.0,623.0,30.0,50.0,80.0,2,0,1,0,0,1,0
45.0,56.0,107.0,44.0,26.0,14.0,618.0,30.0,50.0,80.0,2,0,1,0,0,1,0
43.0,55.0,104.0,43.0,26.0,14.0,613.0,30.0,50.0,80.0,2,0,1,0,0,1,0
41.0,56.0,98.0,43.0,24.0,14.0,597.0,30.0,50.0,80.0,2,0,1,0,0,1,0
37.0,53.0,93.0,41.0,24.0,13.0,592.0,30.0,50.0,80.0,2,0,1,0,0,1,0
98.0,104.0,197.0,81.0,38.0,26.0,551.0,70.0,100.0,170.0,2,0,1,0,0,1,0
15.0,32.0,53.0,21.0,17.0,5.0,454.0,20.0,20.0,30.0,2,0,0,0,0,0,1
12.0,29.0,49.0,20.0,17.0,5.0,464.0,20.0,20.0,30.0,2,0,0,0,0,0,1
9.0,26.0,44.0,18.0,17.0,5.0,478.0,10.0,10.0,20.0,2,0,0,0,0,0,1
9.0,25.0,41.0,16.0,16.0,4.0,484.0,10.0,10.0,20.0,2,0,0,0,0,0,1
25.0,34.0,60.0,22.0,17.0,6.0,452.0,20.0,20.0,30.0,2,0,1,0,0,0,1
17.0,29.0,49.0,20.0,16.0,5.0,464.0,20.0,20.0,30.0,2,0,1,0,0,0,1
12.0,26.0,44.0,18.0,16.0,5.0,486.0,10.0,10.0,20.0,2,0,1,0,0,0,1
42.0,48.0,85.0,32.0,20.0,8.0,482.0,30.0,30.0,50.0,2,0,1,0,0,0,1
68.0,126.0,210.0,84.0,58.0,27.0,651.0,60.0,90.0,140.0,2,0,0,0,0,0,1
68.0,126.0,210.0,84.0,58.0,27.0,632.0,60.0,90.0,140.0,2,0,0,0,0,0,1
79.0,141.0,235.0,94.0,62.0,31.0,697.0,50.0,90.0,150.0,2,0,0,0,0,0,1
100.0,167.0,278.0,111.0,67.0,36.0,767.0,70.0,110.0,180.0,2,0,0,0,0,0,1
104.0,172.0,286.0,114.0,68.0,37.0,822.0,80.0,120.0,190.0,2,0,0,0,0,0,1
106.0,126.0,235.0,84.0,61.0,27.0,651.0,60.0,90.0,140.0,2,0,1,0,0,0,1
92.0,120.0,213.0,80.0,58.0,26.0,640.0,50.0,80.0,130.0,2,0,1,0,0,0,1
108.0,134.0,237.0,88.0,61.0,29.0,653.0,70.0,100.0,150.0,2,0,1,0,0,0,1
109.0,141.0,233.0,94.0,58.0,31.0,697.0,50.0,90.0,150.0,2,0,1,0,0,0,1
138.0,167.0,276.0,111.0,62.0,36.0,767.0,70.0,110.0,180.0,2,0,1,0,0,0,1
129.0,150.0,265.0,99.0,63.0,32.0,798.0,60.0,100.0,160.0,2,0,1,0,0,0,1
95.0,123.0,218.0,82.0,59.0,27.0,788.0,50.0,60.0,90.0,2,0,1,0,0,0,1
92.0,119.0,210.0,78.0,57.0,25.0,798.0,50.0,90.0,140.0,2,0,1,0,0,0,1
16.0,72.0,130.0,58.0,56.0,22.0,338.0,20.0,70.0,120.0,2,0,0,0,1,0,0
18.0,73.0,132.0,59.0,55.0,22.0,331.0,20.0,70.0,120.0,2,0,0,0,1,0,0
11.0,64.0,115.0,51.0,53.0,19.0,396.0,30.0,70.0,110.0,2,0,0,0,1,0,0
6.0,57.0,102.0,45.0,51.0,17.0,409.0,10.0,50.0,90.0,2,0,0,0,1,0,0
12.0,66.0,120.0,54.0,54.0,20.0,404.0,40.0,60.0,100.0,2,0,0,0,1,0,0
25.0,72.0,145.0,58.0,59.0,22.0,338.0,20.0,70.0,120.0,2,0,1,0,1,0,0
22.0,71.0,137.0,58.0,56.0,22.0,325.0,20.0,70.0,120.0,2,0,1,0,1,0,0
24.0,69.0,132.0,55.0,53.0,20.0,410.0,30.0,70.0,120.0,2,0,1,0,1,0,0
30.0,51.0,86.0,35.0,21.0,9.0,776.0,50.0,60.0,100.0,4,0,0,1,0,0,0
46.0,70.0,118.0,48.0,24.0,13.0,839.0,60.0,80.0,140.0,4,0,0,1,0,0,0
50.0,56.0,100.0,38.0,22.0,10.0,772.0,60.0,70.0,110.0,4,0,1,1,0,0,0
63.0,70.0,117.0,48.0,22.0,13.0,839.0,60.0,80.0,140.0,4,0,1,1,0,0,0
44.0,68.0,115.0,47.0,24.0,13.0,772.0,70.0,90.0,140.0,4,0,0,1,0,0,0
63.0,91.0,154.0,63.0,28.0,17.0,864.0,100.0,120.0,190.0,4,0,0,1,0,0,0
50.0,75.0,126.0,51.0,25.0,14.0,857.0,70.0,90.0,150.0,4,0,0,1,0,0,0
28.0,47.0,78.0,31.0,19.0,8.0,856.0,50.0,60.0,90.0,4,0,0,1,0,0,0
65.0,68.0,123.0,47.0,24.0,13.0,772.0,70.0,90.0,140.0,4,0,1,1,0,0,0
71.0,72.0,129.0,49.0,24.0,13.0,779.0,70.0,90.0,150.0,4,0,1,1,0,0,0
80.0,85.0,143.0,59.0,25.0,16.0,870.0,90.0,110.0,180.0,4,0,1,1,0,0,0
74.0,75.0,134.0,51.0,25.0,14.0,857.0,70.0,90.0,150.0,4,0,1,1,0,0,0
42.0,47.0,83.0,31.0,19.0,8.0,856.0,50.0,60.0,90.0,4,0,1,1,0,0,0
65.0,109.0,174.0,65.0,44.0,20.0,372.0,70.0,90.0,140.0,4,0,0,0,1,0,0
93.0,105.0,178.0,62.0,42.0,19.0,346.0,70.0,90.0,140.0,4,0,1,0,1,0,0
38.0,77.0,129.0,52.0,39.0,16.0,376.0,50.0,70.0,110.0,4,0,0,0,1,0,0
21.0,54.0,90.0,36.0,33.0,11.0,458.0,20.0,40.0,70.0,4,0,0,0,1,0,0
46.0,68.0,121.0,46.0,37.0,14.0,388.0,40.0,60.0,90.0,4,0,1,0,1,0,0
29.0,54.0,89.0,36.0,31.0,11.0,458.0,20.0,40.0,70.0,4,0,1,0,1,0,0
61.0,99.0,176.0,77.0,38.0,25.0,581.0,70.0,100.0,170.0,4,0,0,0,0,1,0
56.0,67.0,127.0,52.0,29.0,17.0,605.0,50.0,70.0,110.0,4,0,1,0,0,1,0
84.0,99.0,174.0,77.0,35.0,25.0,581.0,70.0,100.0,170.0,4,0,1,0,0,1,0
40.0,105.0,190.0,85.0,65.0,32.0,494.0,40.0,100.0,180.0,4,0,0,0,0,1,0
34.0,98.0,177.0,79.0,64.0,30.0,593.0,60.0,90.0,150.0,4,0,0,0,0,1,0
58.0,104.0,201.0,85.0,65.0,32.0,476.0,40.0,100.0,180.0,4,0,1,0,0,1,0
8.0,105.0,180.0,75.0,97.0,68.0,522.0,10.0,90.0,150.0,4,0,0,0,1,0,0
1.0,86.0,147.0,61.0,85.0,55.0,619.0,10.0,70.0,110.0,4,0,0,0,1,0,0
12.0,105.0,201.0,75.0,102.0,68.0,522.0,10.0,90.0,150.0,4,0,1,0,1,0,0
1.0,84.0,153.0,60.0,83.0,54.0,619.0,10.0,60.0,90.0,4,0,1,0,1,0,0
26.0,72.0,120.0,48.0,46.0,15.0,372.0,50.0,90.0,150.0,4,0,0,1,0,0,0
24.0,69.0,114.0,45.0,45.0,14.0,366.0,50.0,90.0,140.0,4,0,0,1,0,0,0
26.0,72.0,119.0,47.0,46.0,15.0,361.0,50.0,90.0,140.0,4,0,0,1,0,0,0
27.0,75.0,125.0,50.0,48.0,16.0,372.0,50.0,90.0,150.0,4,0,0,1,0,0,0
31.0,80.0,132.0,52.0,49.0,17.0,397.0,60.0,100.0,160.0,4,0,0,1,0,0,0
43.0,94.0,156.0,62.0,51.0,20.0,436.0,80.0,120.0,190.0,4,0,0,1,0,0,0
44.0,96.0,160.0,64.0,52.0,21.0,467.0,70.0,120.0,200.0,4,0,0,1,0,0,0
44.0,96.0,160.0,64.0,52.0,21.0,460.0,70.0,120.0,200.0,4,0,0,1,0,0,0
34.0,84.0,139.0,55.0,50.0,18.0,453.0,70.0,110.0,170.0,4,0,0,1,0,0,0
23.0,69.0,114.0,45.0,46.0,14.0,447.0,80.0,110.0,160.0,4,0,0,1,0,0,0
20.0,66.0,109.0,43.0,46.0,14.0,452.0,30.0,70.0,120.0,4,0,0,1,0,0,0
27.0,74.0,122.0,48.0,47.0,15.0,462.0,50.0,90.0,140.0,4,0,0,1,0,0,0
41.0,72.0,134.0,48.0,48.0,15.0,372.0,50.0,90.0,150.0,4,0,1,1,0,0,0
36.0,69.0,121.0,45.0,45.0,14.0,366.0,50.0,90.0,140.0,4,0,1,1,0,0,0
39.0,72.0,127.0,47.0,46.0,15.0,361.0,50.0,90.0,140.0,4,0,1,1,0,0,0
40.0,75.0,133.0,50.0,48.0,16.0,372.0,50.0,90.0,150.0,4,0,1,1,0,0,0
43.0,80.0,131.0,52.0,46.0,17.0,397.0,60.0,100.0,160.0,4,0,1,1,0,0,0
59.0,94.0,155.0,62.0,47.0,20.0,436.0,80.0,120.0,190.0,4,0,1,1,0,0,0
61.0,96.0,159.0,64.0,48.0,21.0,467.0,70.0,120.0,200.0,4,0,1,1,0,0,0
61.0,96.0,159.0,64.0,48.0,21.0,460.0,70.0,120.0,200.0,4,0,1,1,0,0,0
50.0,84.0,148.0,55.0,50.0,18.0,453.0,70.0,110.0,170.0,4,0,1,1,0,0,0
34.0,69.0,121.0,45.0,46.0,14.0,447.0,80.0,110.0,160.0,4,0,1,1,0,0,0
30.0,66.0,116.0,43.0,46.0,14.0,452.0,30.0,70.0,120.0,4,0,1,1,0,0,0
40.0,74.0,130.0,48.0,47.0,15.0,462.0,50.0,90.0,140.0,4,0,1,1,0,0,0
-39.0,11.0,99.0,88.0,50.0,27.0,525.0,-30.0,10.0,120.0,4,0,0,1,0,0,0
-31.0,18.0,102.0,84.0,49.0,26.0,625.0,-20.0,20.0,120.0,4,0,0,1,0,0,0
-33.0,18.0,106.0,88.0,51.0,27.0,715.0,-20.0,20.0,130.0,4,0,0,1,0,0,0
-11.0,40.0,133.0,93.0,51.0,28.0,840.0,10.0,50.0,160.0,4,0,0,1,0,0,0
-15.0,38.0,136.0,98.0,53.0,30.0,973.0,10.0,50.0,170.0,4,0,0,1,0,0,0
-34.0,25.0,141.0,116.0,59.0,35.0,1142.0,-20.0,30.0,170.0,4,0,0,1,0,0,0
-11.0,49.0,169.0,120.0,60.0,37.0,1334.0,10.0,60.0,210.0,4,0,0,1,0,0,0
-42.0,19.0,139.0,120.0,61.0,37.0,1439.0,-30.0,20.0,170.0,4,0,0,1,0,0,0
-44.0,11.0,115.0,104.0,55.0,32.0,1574.0,-40.0,10.0,140.0,4,0,0,1,0,0,0
-26.0,23.0,109.0,86.0,49.0,26.0,619.0,10.0,40.0,150.0,4,0,0,1,0,0,0
-8.0,40.0,122.0,82.0,48.0,25.0,619.0,10.0,50.0,140.0,4,0,0,1,0,0,0
16.0,68.0,160.0,92.0,52.0,28.0,619.0,40.0,90.0,190.0,4,0,0,1,0,0,0
-61.0,11.0,111.0,88.0,52.0,27.0,525.0,-30.0,10.0,120.0,4,0,1,1,0,0,0
-46.0,18.0,109.0,84.0,49.0,26.0,625.0,-20.0,20.0,120.0,4,0,1,1,0,0,0
-49.0,18.0,113.0,88.0,51.0,27.0,715.0,-20.0,20.0,130.0,4,0,1,1,0,0,0
-16.0,40.0,142.0,93.0,51.0,28.0,840.0,10.0,50.0,160.0,4,0,1,1,0,0,0
-21.0,38.0,135.0,98.0,49.0,30.0,973.0,10.0,50.0,170.0,4,0,1,1,0,0,0
-47.0,25.0,140.0,116.0,55.0,35.0,1142.0,-20.0,30.0,170.0,4,0,1,1,0,0,0
-15.0,49.0,167.0,120.0,56.0,37.0,1334.0,10.0,60.0,210.0,4,0,1,1,0,0,0
-58.0,19.0,138.0,120.0,57.0,37.0,1439.0,-30.0,20.0,170.0,4,0,1,1,0,0,0
-65.0,11.0,123.0,104.0,55.0,32.0,1574.0,-40.0,10.0,140.0,4,0,1,1,0,0,0
-39.0,23.0,116.0,86.0,49.0,26.0,619.0,10.0,40.0,150.0,4,0,1,1,0,0,0
-12.0,40.0,130.0,82.0,48.0,25.0,619.0,10.0,50.0,140.0,4,0,1,1,0,0,0
24.0,68.0,171.0,92.0,52.0,28.0,619.0,40.0,90.0,190.0,4,0,1,1,0,0,0
-10.0,53.0,90.0,37.0,63.0,34.0,261.0,-10.0,40.0,70.0,4,0,0,0,1,0,0
-7.0,61.0,104.0,43.0,68.0,39.0,256.0,0.0,50.0,80.0,4,0,0,0,1,0,0
-7.0,63.0,107.0,44.0,70.0,40.0,251.0,10.0,60.0,90.0,4,0,0,0,1,0,0
-6.0,63.0,107.0,44.0,69.0,40.0,261.0,10.0,60.0,90.0,4,0,0,0,1,0,0
-7.0,61.0,104.0,43.0,68.0,39.0,282.0,0.0,50.0,80.0,4,0,0,0,1,0,0
-3.0,73.0,125.0,52.0,76.0,47.0,313.0,0.0,60.0,100.0,4,0,0,0,1,0,0
-1.0,82.0,141.0,59.0,83.0,53.0,338.0,0.0,70.0,120.0,4,0,0,0,1,0,0
2.0,88.0,151.0,63.0,86.0,57.0,332.0,0.0,70.0,120.0,4,0,0,0,1,0,0
-8.0,62.0,106.0,44.0,70.0,40.0,325.0,10.0,60.0,90.0,4,0,0,0,1,0,0
-6.0,64.0,109.0,45.0,70.0,41.0,320.0,10.0,40.0,60.0,4,0,0,0,1,0,0
-7.0,62.0,106.0,44.0,69.0,40.0,325.0,0.0,50.0,80.0,4,0,0,0,1,0,0
-5.0,69.0,118.0,49.0,74.0,44.0,335.0,10.0,60.0,90.0,4,0,0,0,1,0,0
-16.0,53.0,101.0,37.0,66.0,34.0,261.0,-10.0,40.0,70.0,4,0,1,0,1,0,0
-10.0,61.0,111.0,43.0,68.0,39.0,256.0,0.0,50.0,80.0,4,0,1,0,1,0,0
-10.0,63.0,114.0,44.0,70.0,40.0,251.0,10.0,60.0,90.0,4,0,1,0,1,0,0
-9.0,63.0,114.0,44.0,69.0,40.0,261.0,10.0,60.0,90.0,4,0,1,0,1,0,0
-10.0,61.0,103.0,43.0,63.0,39.0,282.0,0.0,50.0,80.0,4,0,1,0,1,0,0
-4.0,73.0,124.0,52.0,71.0,47.0,313.0,0.0,60.0,100.0,4,0,1,0,1,0,0
-1.0,82.0,140.0,59.0,77.0,53.0,338.0,0.0,70.0,120.0,4,0,1,0,1,0,0
3.0,88.0,150.0,63.0,80.0,57.0,332.0,0.0,70.0,120.0,4,0,1,0,1,0,0
-12.0,62.0,113.0,44.0,70.0,40.0,325.0,10.0,60.0,90.0,4,0,1,0,1,0,0
-9.0,64.0,116.0,45.0,70.0,41.0,320.0,10.0,40.0,60.0,4,0,1,0,1,0,0
-10.0,62.0,113.0,44.0,69.0,40.0,325.0,0.0,50.0,80.0,4,0,1,0,1,0,0
-7.0,69.0,126.0,49.0,74.0,44.0,335.0,10.0,60.0,90.0,4,0,1,0,1,0,0
9.0,47.0,82.0,35.0,38.0,11.0,196.0,10.0,40.0,70.0,4,0,0,0,1,0,0
8.0,47.0,82.0,35.0,39.0,11.0,191.0,10.0,40.0,70.0,4,0,0,0,1,0,0
11.0,49.0,85.0,36.0,38.0,11.0,187.0,10.0,40.0,70.0,4,0,0,0,1,0,0
12.0,51.0,88.0,37.0,39.0,12.0,195.0,10.0,40.0,70.0,4,0,0,0,1,0,0
14.0,53.0,92.0,39.0,39.0,12.0,212.0,10.0,40.0,70.0,4,0,0,0,1,0,0
14.0,55.0,96.0,41.0,41.0,13.0,239.0,20.0,50.0,80.0,4,0,0,0,1,0,0
18.0,59.0,103.0,44.0,41.0,14.0,258.0,20.0,50.0,80.0,4,0,0,0,1,0,0
18.0,60.0,105.0,45.0,42.0,14.0,253.0,30.0,60.0,90.0,4,0,0,0,1,0,0
13.0,52.0,91.0,39.0,39.0,12.0,248.0,10.0,40.0,70.0,4,0,0,0,1,0,0
14.0,53.0,92.0,39.0,39.0,12.0,244.0,20.0,30.0,50.0,4,0,0,0,1,0,0
8.0,47.0,82.0,35.0,39.0,11.0,248.0,20.0,40.0,60.0,4,0,0,0,1,0,0
12.0,51.0,89.0,38.0,39.0,12.0,256.0,0.0,30.0,60.0,4,0,0,0,1,0,0
14.0,47.0,92.0,35.0,40.0,11.0,196.0,10.0,40.0,70.0,4,0,1,0,1,0,0
12.0,47.0,87.0,35.0,39.0,11.0,191.0,10.0,40.0,70.0,4,0,1,0,1,0,0
16.0,49.0,91.0,36.0,38.0,11.0,187.0,10.0,40.0,70.0,4,0,1,0,1,0,0
18.0,51.0,94.0,37.0,39.0,12.0,195.0,10.0,40.0,70.0,4,0,1,0,1,0,0
19.0,53.0,91.0,39.0,36.0,12.0,212.0,10.0,40.0,70.0,4,0,1,0,1,0,0
19.0,55.0,95.0,41.0,38.0,13.0,239.0,20.0,50.0,80.0,4,0,1,0,1,0,0
25.0,59.0,102.0,44.0,38.0,14.0,258.0,20.0,50.0,80.0,4,0,1,0,1,0,0
25.0,60.0,104.0,45.0,39.0,14.0,253.0,30.0,60.0,90.0,4,0,1,0,1,0,0
19.0,52.0,97.0,39.0,39.0,12.0,248.0,10.0,40.0,70.0,4,0,1,0,1,0,0
21.0,53.0,98.0,39.0,39.0,12.0,244.0,20.0,30.0,50.0,4,0,1,0,1,0,0
12.0,47.0,87.0,35.0,39.0,11.0,248.0,20.0,40.0,60.0,4,0,1,0,1,0,0
18.0,51.0,95.0,38.0,39.0,12.0,256.0,0.0,30.0,60.0,4,0,1,0,1,0,0
11.0,27.0,45.0,18.0,16.0,5.0,821.0,20.0,30.0,40.0,4,0,0,0,0,1,0
